,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Crypto Name,Ticker
0,2016-03-18,-42.302617720327824,-90.62576547227496,210.1804973620065,-42.302617720327824,-42.302617720327824,105.0129844398983,105.0129844398983,105.0129844398983,-2.352094231476121,-2.352094231476121,-2.352094231476121,107.36507867137443,107.36507867137443,107.36507867137443,0.0,0.0,0.0,62.71036671957048,Ethereum,ETH
1,2016-03-19,-41.51941077423148,-91.18747267466206,202.79125997587977,-41.51941077423148,-41.51941077423148,99.79845807651492,99.79845807651492,99.79845807651492,0.6742756781583373,0.6742756781583373,0.6742756781583373,99.12418239835657,99.12418239835657,99.12418239835657,0.0,0.0,0.0,58.27904730228344,Ethereum,ETH
2,2016-03-20,-40.73620382813514,-98.80522321550744,192.3453309952701,-40.73620382813514,-40.73620382813514,91.79386142664416,91.79386142664416,91.79386142664416,0.8218607008704198,0.8218607008704198,0.8218607008704198,90.97200072577373,90.97200072577373,90.97200072577373,0.0,0.0,0.0,51.05765759850902,Ethereum,ETH
3,2016-03-21,-39.952996882038796,-102.43233203281714,187.94604256636555,-39.952996882038796,-39.952996882038796,84.24174234365991,84.24174234365991,84.24174234365991,1.2943885981815497,1.2943885981815497,1.2943885981815497,82.94735374547834,82.94735374547834,82.94735374547834,0.0,0.0,0.0,44.28874546162111,Ethereum,ETH
4,2016-03-22,-39.169789935942454,-108.95637744730318,176.84118885936945,-39.169789935942454,-39.169789935942454,76.21868909751157,76.21868909751157,76.21868909751157,1.1288928388772554,1.1288928388772554,1.1288928388772554,75.0897962586343,75.0897962586343,75.0897962586343,0.0,0.0,0.0,37.04889916156912,Ethereum,ETH
5,2016-03-23,-38.386582989846104,-107.91468128434306,174.59539161211208,-38.386582989846104,-38.386582989846104,67.73906215168371,67.73906215168371,67.73906215168371,0.2996228667586471,0.2996228667586471,0.2996228667586471,67.43943928492507,67.43943928492507,67.43943928492507,0.0,0.0,0.0,29.352479161837607,Ethereum,ETH
6,2016-03-24,-37.60337604374976,-130.02027390833547,159.10608427120164,-37.60337604374976,-37.60337604374976,58.169758364929784,58.169758364929784,58.169758364929784,-1.8669464513696028,-1.8669464513696028,-1.8669464513696028,60.036704816299384,60.036704816299384,60.036704816299384,0.0,0.0,0.0,20.566382321180022,Ethereum,ETH
7,2016-03-25,-36.82016909765343,-123.19419301656256,159.63082376795347,-36.82016909765342,-36.82016909765342,50.56991845452101,50.56991845452101,50.56991845452101,-2.3520942314770013,-2.3520942314770013,-2.3520942314770013,52.92201268599801,52.92201268599801,52.92201268599801,0.0,0.0,0.0,13.749749356867582,Ethereum,ETH
8,2016-03-26,-36.03696215155708,-141.90250658907695,153.3070289162432,-36.03696215155708,-36.03696215155708,46.80967679726257,46.80967679726257,46.80967679726257,0.6742756781605909,0.6742756781605909,0.6742756781605909,46.135401119101985,46.135401119101985,46.135401119101985,0.0,0.0,0.0,10.772714645705491,Ethereum,ETH
9,2016-03-27,-35.253755205460735,-135.04656651679625,152.0466694587741,-35.253755205460735,-35.253755205460735,40.53794595450313,40.53794595450313,40.53794595450313,0.821860700869802,0.821860700869802,0.821860700869802,39.71608525363333,39.71608525363333,39.71608525363333,0.0,0.0,0.0,5.284190749042395,Ethereum,ETH
