Date,Open,High,Low,Close,Adj Close,Volume
8/20/2016,0.006126,0.006148,0.006085,0.006114,0.006114,399635
8/21/2016,0.006116,0.006117,0.006012,0.006052,0.006052,411952
8/22/2016,0.006055,0.006072,0.005883,0.006,0.006,686434
8/23/2016,0.006002,0.006054,0.00596,0.006019,0.006019,979256
8/24/2016,0.006015,0.006059,0.005989,0.006052,0.006052,1118660
8/25/2016,0.006049,0.006085,0.006028,0.006079,0.006079,716326
8/26/2016,0.006083,0.006097,0.006019,0.00603,0.00603,578722
8/27/2016,0.006018,0.006042,0.005971,0.005975,0.005975,233262
8/28/2016,0.005974,0.006001,0.005955,0.005963,0.005963,592108
8/29/2016,0.005961,0.00614,0.005938,0.006131,0.006131,1527760
8/30/2016,0.00612,0.006129,0.006006,0.006026,0.006026,928043
8/31/2016,0.006036,0.006045,0.005915,0.006012,0.006012,1169040
9/1/2016,0.006013,0.00603,0.00598,0.005984,0.005984,660021
9/2/2016,0.005979,0.005985,0.005959,0.00597,0.00597,583636
9/3/2016,0.005967,0.005992,0.005928,0.005964,0.005964,698318
9/4/2016,0.005964,0.006002,0.005905,0.005954,0.005954,800373
9/5/2016,0.005948,0.005966,0.005889,0.005932,0.005932,784460
9/6/2016,0.005933,0.005955,0.0059,0.005912,0.005912,773525
9/7/2016,0.005915,0.005925,0.005888,0.005892,0.005892,686254
9/8/2016,0.005892,0.005941,0.005892,0.005902,0.005902,869389
9/9/2016,0.005901,0.005907,0.005857,0.005869,0.005869,849260
9/10/2016,0.005872,0.005882,0.005859,0.00587,0.00587,310034
9/11/2016,0.005866,0.005895,0.005815,0.005842,0.005842,533904
9/12/2016,0.005844,0.005912,0.005837,0.005897,0.005897,680932
9/13/2016,0.005899,0.005905,0.005871,0.005886,0.005886,836942
9/14/2016,0.005888,0.006042,0.005881,0.005961,0.005961,1048560
9/15/2016,0.005969,0.008765,0.005953,0.008303,0.008303,15967600
9/16/2016,0.008286,0.008333,0.0072,0.007446,0.007446,12342800
9/17/2016,0.007391,0.007535,0.006998,0.007018,0.007018,1646260
9/18/2016,0.007017,0.007019,0.006788,0.006853,0.006853,2231350
9/19/2016,0.006855,0.007178,0.006795,0.006858,0.006858,2930120
9/20/2016,0.006865,0.006911,0.006748,0.006785,0.006785,1365440
9/21/2016,0.006809,0.006908,0.006709,0.006829,0.006829,1719470
9/22/2016,0.006833,0.006986,0.006809,0.006843,0.006843,1491330
9/23/2016,0.006848,0.0073,0.006807,0.007211,0.007211,3104540
9/24/2016,0.007234,0.007424,0.00717,0.007362,0.007362,2170050
9/25/2016,0.007356,0.007986,0.007316,0.007855,0.007855,4699860
9/26/2016,0.007872,0.008593,0.007847,0.007963,0.007963,9102940
9/27/2016,0.007959,0.008306,0.007919,0.008229,0.008229,6131430
9/28/2016,0.00822,0.009082,0.00822,0.009048,0.009048,7558520
9/29/2016,0.009065,0.00909,0.008707,0.008914,0.008914,5974090
9/30/2016,0.00891,0.00924,0.008789,0.00883,0.00883,7561150
10/1/2016,0.008839,0.008848,0.008186,0.008205,0.008205,5895530
10/2/2016,0.008197,0.008316,0.008084,0.008165,0.008165,2072840
10/3/2016,0.008165,0.008241,0.008065,0.008089,0.008089,2776300
10/4/2016,0.008115,0.008132,0.007853,0.007853,0.007853,2642950
10/5/2016,0.007873,0.007895,0.007407,0.007435,0.007435,4840340
10/6/2016,0.007429,0.00746,0.007321,0.007382,0.007382,2826190
10/7/2016,0.007377,0.007459,0.00735,0.007377,0.007377,3042600
10/8/2016,0.007371,0.007377,0.00726,0.00731,0.00731,2019560
10/9/2016,0.00731,0.007563,0.007299,0.007543,0.007543,3390900
10/10/2016,0.007542,0.008105,0.007542,0.007978,0.007978,6150610
10/11/2016,0.007993,0.008324,0.007905,0.008234,0.008234,4003630
10/12/2016,0.008208,0.008507,0.007934,0.007949,0.007949,2943130
10/13/2016,0.007951,0.007984,0.007867,0.007982,0.007982,1009720
10/14/2016,0.00798,0.00896,0.00797,0.008767,0.008767,1915430
10/15/2016,0.008769,0.008885,0.00813,0.008146,0.008146,781979
10/16/2016,0.008137,0.00823,0.008055,0.008078,0.008078,608355
10/17/2016,0.008079,0.008144,0.008011,0.00803,0.00803,2485290
10/18/2016,0.008032,0.00835,0.008026,0.00835,0.00835,3782990
10/19/2016,0.008348,0.008637,0.008318,0.008627,0.008627,3360180
10/20/2016,0.008636,0.009124,0.00862,0.009092,0.009092,5895540
10/21/2016,0.00909,0.009128,0.008856,0.009029,0.009029,4055710
10/22/2016,0.009027,0.009081,0.008864,0.008972,0.008972,1649580
10/23/2016,0.008977,0.009454,0.008915,0.009454,0.009454,974189
10/24/2016,0.009432,0.009485,0.009054,0.009065,0.009065,1717690
10/25/2016,0.009065,0.009135,0.008882,0.008891,0.008891,2780690
10/26/2016,0.008884,0.008944,0.008815,0.008835,0.008835,2969280
10/27/2016,0.008833,0.008849,0.008468,0.008481,0.008481,4302920
10/28/2016,0.008483,0.008492,0.008081,0.008143,0.008143,3881320
10/29/2016,0.008157,0.008162,0.007674,0.007732,0.007732,3471390
10/30/2016,0.007738,0.008018,0.007716,0.008014,0.008014,2071780
10/31/2016,0.008014,0.008261,0.008014,0.008196,0.008196,2515480
11/1/2016,0.008197,0.008259,0.008083,0.008102,0.008102,1875440
11/2/2016,0.008104,0.008222,0.008088,0.008222,0.008222,1739300
11/3/2016,0.008221,0.008243,0.007975,0.008021,0.008021,3114110
11/4/2016,0.008015,0.008161,0.008008,0.008157,0.008157,2707110
11/5/2016,0.008157,0.008261,0.008155,0.00823,0.00823,967011
11/6/2016,0.00823,0.008277,0.008187,0.008193,0.008193,784787
11/7/2016,0.008197,0.008197,0.008088,0.008108,0.008108,2308500
11/8/2016,0.008111,0.008246,0.008108,0.008206,0.008206,2477080
11/9/2016,0.008205,0.008222,0.008074,0.008079,0.008079,3575540
11/10/2016,0.008081,0.008138,0.008043,0.008136,0.008136,2600650
11/11/2016,0.008131,0.008146,0.008058,0.008065,0.008065,2039200
11/12/2016,0.008061,0.008105,0.008019,0.008044,0.008044,1708000
11/13/2016,0.008039,0.008258,0.007968,0.008257,0.008257,2201990
11/14/2016,0.008255,0.008308,0.008059,0.008098,0.008098,1283330
11/15/2016,0.008099,0.008115,0.007876,0.007881,0.007881,3078090
11/16/2016,0.007888,0.007944,0.007842,0.007842,0.007842,2905840
11/17/2016,0.007851,0.007867,0.007721,0.007727,0.007727,2401030
11/18/2016,0.007722,0.007778,0.007709,0.007778,0.007778,2487390
11/19/2016,0.007778,0.007809,0.007753,0.007799,0.007799,1296770
11/20/2016,0.007799,0.007806,0.007626,0.007651,0.007651,1875290
11/21/2016,0.007649,0.007651,0.007566,0.007566,0.007566,2594010
11/22/2016,0.007567,0.007567,0.007431,0.007434,0.007434,2400100
11/23/2016,0.007434,0.007435,0.007035,0.007061,0.007061,3730650
11/24/2016,0.007062,0.007069,0.006945,0.00695,0.00695,1845880
11/25/2016,0.006948,0.006979,0.006888,0.006902,0.006902,995869
11/26/2016,0.006895,0.00739,0.006847,0.00739,0.00739,560816
11/27/2016,0.007385,0.007499,0.00707,0.007074,0.007074,525140
11/28/2016,0.007082,0.007114,0.006947,0.007008,0.007008,1818750
11/29/2016,0.007009,0.007042,0.00678,0.00678,0.00678,1551670
11/30/2016,0.006779,0.006784,0.00672,0.006723,0.006723,1495310
12/1/2016,0.006723,0.006737,0.006702,0.006702,0.006702,1142000
12/2/2016,0.006707,0.006906,0.006615,0.00666,0.00666,1756030
12/3/2016,0.006712,0.00689,0.006588,0.006588,0.006588,1213480
12/4/2016,0.006592,0.006595,0.006519,0.006527,0.006527,1167110
12/5/2016,0.006525,0.006761,0.006419,0.006434,0.006434,867666
12/6/2016,0.006435,0.006655,0.006417,0.006655,0.006655,1396500
12/7/2016,0.006653,0.006851,0.006565,0.006851,0.006851,2805260
12/8/2016,0.006849,0.007156,0.006829,0.007097,0.007097,2789540
12/9/2016,0.007091,0.007162,0.007007,0.007135,0.007135,2421860
12/10/2016,0.007138,0.007145,0.006816,0.006816,0.006816,1297860
12/11/2016,0.006816,0.006998,0.006731,0.006744,0.006744,978511
12/12/2016,0.006744,0.006809,0.006743,0.006778,0.006778,1449640
12/13/2016,0.00678,0.006781,0.006678,0.006708,0.006708,1946660
12/14/2016,0.006704,0.006753,0.00669,0.006705,0.006705,2002770
12/15/2016,0.006699,0.006699,0.006606,0.006662,0.006662,1050570
12/16/2016,0.006662,0.006791,0.006661,0.00671,0.00671,2575390
12/17/2016,0.006704,0.006711,0.006535,0.006541,0.006541,1838990
12/18/2016,0.006541,0.00658,0.006533,0.006574,0.006574,1194400
12/19/2016,0.006582,0.006582,0.006534,0.006545,0.006545,1109670
12/20/2016,0.00654,0.006543,0.006481,0.0065,0.0065,2284690
12/21/2016,0.006498,0.006498,0.006417,0.006445,0.006445,2300840
12/22/2016,0.006452,0.006466,0.006324,0.006363,0.006363,2897110
12/23/2016,0.006362,0.006436,0.006281,0.006286,0.006286,3514540
12/24/2016,0.006275,0.006371,0.006234,0.006349,0.006349,2495670
12/25/2016,0.00635,0.006453,0.006334,0.006444,0.006444,2188780
12/26/2016,0.006443,0.006481,0.006323,0.006326,0.006326,1640840
12/27/2016,0.006326,0.006326,0.006188,0.006199,0.006199,2471000
12/28/2016,0.006193,0.006336,0.006126,0.006173,0.006173,2064130
12/29/2016,0.00618,0.006354,0.006167,0.006341,0.006341,1345050
12/30/2016,0.006352,0.006455,0.006338,0.006426,0.006426,1379470
12/31/2016,0.006417,0.006538,0.006387,0.006449,0.006449,272884
1/1/2017,0.006523,0.006702,0.006334,0.006368,0.006368,418978
1/2/2017,0.006386,0.006437,0.006281,0.006311,0.006311,1046250
1/3/2017,0.00629,0.006392,0.006278,0.006386,0.006386,1014830
1/4/2017,0.006385,0.006656,0.006385,0.00657,0.00657,1642730
1/5/2017,0.006572,0.00658,0.006031,0.006201,0.006201,4058170
1/6/2017,0.006197,0.006394,0.006109,0.006315,0.006315,1746150
1/7/2017,0.006351,0.006404,0.006133,0.006366,0.006366,1351030
1/8/2017,0.006383,0.006383,0.006232,0.006233,0.006233,554133
1/9/2017,0.006239,0.006294,0.006127,0.006167,0.006167,702255
1/10/2017,0.006157,0.006815,0.006148,0.006698,0.006698,2510530
1/11/2017,0.006708,0.006721,0.006312,0.006411,0.006411,3436270
1/12/2017,0.006417,0.006851,0.006351,0.006423,0.006423,5013190
1/13/2017,0.006434,0.006664,0.006396,0.006596,0.006596,2059340
1/14/2017,0.00661,0.006872,0.006585,0.006863,0.006863,1307810
1/15/2017,0.006867,0.006925,0.006726,0.006726,0.006726,780822
1/16/2017,0.006747,0.006836,0.006717,0.006788,0.006788,699284
1/17/2017,0.006772,0.006848,0.006612,0.0068,0.0068,1842150
1/18/2017,0.00679,0.007125,0.006659,0.006709,0.006709,1342730
1/19/2017,0.006713,0.00704,0.006671,0.007034,0.007034,760684
1/20/2017,0.007032,0.00716,0.00661,0.006675,0.006675,620052
1/21/2017,0.006694,0.006824,0.006678,0.006706,0.006706,553724
1/22/2017,0.006706,0.006759,0.006653,0.006713,0.006713,362422
1/23/2017,0.006718,0.006735,0.006662,0.006697,0.006697,309838
1/24/2017,0.006708,0.006718,0.006534,0.00654,0.00654,509262
1/25/2017,0.006527,0.006594,0.00649,0.006513,0.006513,522497
1/26/2017,0.006511,0.007073,0.006425,0.00669,0.00669,1446950
1/27/2017,0.006686,0.006815,0.006331,0.006415,0.006415,924745
1/28/2017,0.006409,0.006419,0.006323,0.006342,0.006342,241491
1/29/2017,0.006356,0.006493,0.006287,0.006402,0.006402,325176
1/30/2017,0.006402,0.006468,0.006353,0.006381,0.006381,391822
1/31/2017,0.00639,0.006411,0.006297,0.006314,0.006314,661444
2/1/2017,0.006311,0.006642,0.006249,0.00654,0.00654,1836820
2/2/2017,0.00654,0.00663,0.006381,0.006469,0.006469,670888
2/3/2017,0.006466,0.00651,0.006401,0.006474,0.006474,548263
2/4/2017,0.006487,0.006528,0.006429,0.006492,0.006492,314187
2/5/2017,0.006494,0.006563,0.006403,0.006442,0.006442,367001
2/6/2017,0.006439,0.006494,0.006397,0.00645,0.00645,386766
2/7/2017,0.006437,0.006509,0.006378,0.006407,0.006407,945440
2/8/2017,0.006407,0.007833,0.006402,0.006438,0.006438,860217
2/9/2017,0.006433,0.006484,0.006193,0.006374,0.006374,1700680
2/10/2017,0.006367,0.0067,0.006192,0.006289,0.006289,808768
2/11/2017,0.00629,0.006395,0.006273,0.006333,0.006333,334607
2/12/2017,0.006328,0.006364,0.006269,0.006269,0.006269,230479
2/13/2017,0.006267,0.006338,0.006228,0.006251,0.006251,462843
2/14/2017,0.00624,0.006352,0.00624,0.006278,0.006278,671150
2/15/2017,0.006279,0.006302,0.006095,0.006147,0.006147,813299
2/16/2017,0.006138,0.006244,0.005988,0.006027,0.006027,1355840
2/17/2017,0.005939,0.006095,0.005872,0.005935,0.005935,1160600
2/18/2017,0.005949,0.006014,0.005427,0.005569,0.005569,1866850
2/19/2017,0.005589,0.005892,0.00557,0.005878,0.005878,896856
2/20/2017,0.005879,0.005949,0.00574,0.005873,0.005873,880117
2/21/2017,0.005871,0.005909,0.005735,0.005832,0.005832,653081
2/22/2017,0.005849,0.005887,0.005817,0.00586,0.00586,500712
2/23/2017,0.005856,0.005943,0.005798,0.005895,0.005895,750533
2/24/2017,0.005883,0.005919,0.005644,0.005701,0.005701,1343690
2/25/2017,0.0057,0.005743,0.005628,0.005665,0.005665,684577
2/26/2017,0.005664,0.005733,0.005651,0.005671,0.005671,258373
2/27/2017,0.005665,0.005696,0.005608,0.005609,0.005609,641126
2/28/2017,0.005608,0.005631,0.005438,0.005536,0.005536,1693350
3/1/2017,0.005525,0.005547,0.005372,0.005408,0.005408,1630460
3/2/2017,0.005419,0.006217,0.005408,0.005991,0.005991,3811500
3/3/2017,0.005988,0.006346,0.005968,0.006339,0.006339,2703850
3/4/2017,0.006354,0.006497,0.006278,0.006299,0.006299,1372440
3/5/2017,0.00629,0.006389,0.006129,0.006129,0.006129,1044760
3/6/2017,0.006129,0.006221,0.006047,0.006057,0.006057,1023500
3/7/2017,0.006057,0.006577,0.005974,0.006534,0.006534,2901920
3/8/2017,0.006551,0.006776,0.006363,0.006509,0.006509,3432500
3/9/2017,0.006485,0.006606,0.006423,0.006498,0.006498,2064660
3/10/2017,0.006503,0.006546,0.00605,0.006227,0.006227,3144440
3/11/2017,0.006229,0.006383,0.00613,0.006238,0.006238,1818590
3/12/2017,0.006214,0.006313,0.006086,0.006255,0.006255,1531030
3/13/2017,0.006271,0.006429,0.006156,0.006385,0.006385,2561890
3/14/2017,0.006346,0.006406,0.006277,0.006381,0.006381,1358830
3/15/2017,0.00637,0.0065,0.006301,0.006314,0.006314,1376090
3/16/2017,0.006319,0.006409,0.006213,0.006394,0.006394,3860210
3/17/2017,0.006406,0.006406,0.00597,0.006116,0.006116,3442010
3/18/2017,0.006137,0.007396,0.006118,0.00671,0.00671,7223300
3/19/2017,0.006736,0.007198,0.006556,0.006912,0.006912,4241970
3/20/2017,0.006915,0.007112,0.006761,0.006975,0.006975,3423710
3/21/2017,0.006996,0.007075,0.006792,0.006909,0.006909,3021440
3/22/2017,0.006908,0.00746,0.006882,0.007301,0.007301,4652530
3/23/2017,0.007284,0.010582,0.007258,0.010582,0.010582,12315100
3/24/2017,0.010528,0.010825,0.009135,0.010518,0.010518,24493700
3/25/2017,0.010502,0.010711,0.00904,0.009116,0.009116,11334900
3/26/2017,0.009159,0.00984,0.009079,0.009545,0.009545,5475230
3/27/2017,0.009482,0.010053,0.009155,0.009597,0.009597,6336150
3/28/2017,0.009568,0.009644,0.00928,0.009514,0.009514,3111280
3/29/2017,0.009526,0.010101,0.00952,0.010101,0.010101,3344230
3/30/2017,0.010125,0.014126,0.010125,0.013276,0.013276,19821800
3/31/2017,0.013049,0.021776,0.013049,0.020889,0.020889,72699400
4/1/2017,0.021743,0.022798,0.019664,0.021892,0.021892,30657700
4/2/2017,0.021938,0.071441,0.021696,0.061159,0.061159,230622000
4/3/2017,0.060291,0.061594,0.027447,0.033023,0.033023,155550000
4/4/2017,0.033032,0.040702,0.028324,0.037455,0.037455,78538096
4/5/2017,0.037386,0.040178,0.035214,0.035544,0.035544,42360300
4/6/2017,0.035672,0.036843,0.029463,0.032665,0.032665,48264600
4/7/2017,0.03274,0.036935,0.030789,0.03632,0.03632,36825000
4/8/2017,0.036355,0.036895,0.034932,0.035849,0.035849,14782600
4/9/2017,0.035799,0.035799,0.032327,0.03402,0.03402,15695600
4/10/2017,0.034123,0.035091,0.032806,0.033598,0.033598,12012700
4/11/2017,0.033677,0.034576,0.032035,0.032952,0.032952,11301000
4/12/2017,0.033002,0.034794,0.032477,0.034336,0.034336,13437000
4/13/2017,0.034459,0.035574,0.033461,0.034383,0.034383,15872400
